Date,AAPL,AMZN,GOOGL,JPM,MSFT,SPY
2023-10-18,173.64312744140625,128.1300048828125,136.74742126464844,138.2188262939453,323.1624755859375,415.9256591796875
2023-10-19,173.26785278320312,128.39999389648438,136.5392608642578,137.6314697265625,324.3470153808594,412.27117919921875
2023-10-20,170.7200927734375,125.16999816894531,134.40818786621094,135.41485595703125,319.79486083984375,407.2051696777344
2023-10-23,170.83859252929688,126.55999755859375,135.30026245117188,133.567626953125,322.3890686035156,406.4993896484375
2023-10-24,171.27310180664062,128.55999755859375,137.5899658203125,133.72865295410156,323.57354736328125,409.56414794921875
2023-10-25,168.96234130859375,121.38999938964844,124.50598907470703,132.99925231933594,333.500244140625,403.6860046386719
2023-10-26,164.80491638183594,119.56999969482422,121.20524597167969,133.3402862548828,320.9891662597656,398.8520202636719
2023-10-27,166.11831665039062,127.73999786376953,121.0962142944336,128.5375213623047,322.8688049316406,397.04412841796875
2023-10-30,168.16244506835938,132.7100067138672,123.3660888671875,130.17633056640625,330.2109375,401.7911376953125
2023-10-31,168.63644409179688,133.08999633789062,122.98941802978516,131.72988891601562,330.99407958984375,404.314453125
2023-11-01,171.7964630126953,137.0,125.3386001586914,131.61622619628906,338.78656005859375,408.6263427734375
2023-11-02,175.35150146484375,138.07000732421875,126.36946868896484,133.96548461914062,340.9892272949219,416.4573669433594
2023-11-03,174.44297790527344,138.60000610351562,127.96531677246094,135.4622039794922,345.3749084472656,420.25689697265625
2023-11-06,176.99075317382812,139.74000549316406,129.1051788330078,136.48526000976562,349.0263977050781,421.2237243652344
2023-11-07,179.5484161376953,142.7100067138672,129.81886291503906,136.4189453125,352.94219970703125,422.4225158691406
2023-11-08,180.60501098632812,142.0800018310547,130.68124389648438,137.09152221679688,355.5560607910156,422.7319641113281
2023-11-09,180.13104248046875,140.60000610351562,129.0952911376953,136.68421936035156,353.0988464355469,419.4351806640625
2023-11-10,184.31365966796875,143.55999755859375,131.4246368408203,138.7113800048828,361.8899230957031,425.9803466796875
2023-11-13,182.73158264160156,142.58999633789062,130.9290008544922,138.0956268310547,358.9627990722656,425.5743408203125
2023-11-14,185.34207153320312,145.8000030517578,132.445556640625,140.61546325683594,362.4772644042969,433.8307800292969
2023-11-15,185.9056396484375,143.1999969482422,133.43678283691406,141.846923828125,362.62445068359375,434.7491760253906
2023-11-16,187.58663940429688,142.8300018310547,135.72647094726562,143.46676635742188,369.00048828125,435.28094482421875
2023-11-17,187.56686401367188,145.17999267578125,134.12071228027344,144.76458740234375,362.8009338378906,435.8223571777344
2023-11-20,189.30715942382812,146.1300048828125,135.05245971679688,145.20980834960938,370.2463073730469,439.1771545410156
2023-11-21,188.5062255859375,143.89999389648438,135.7661590576172,144.9066619873047,365.9595642089844,438.2200012207031
2023-11-22,189.16871643066406,146.7100067138672,137.27281188964844,145.2476806640625,370.6484375,439.911865234375
2023-11-24,187.84371948242188,146.74000549316406,135.4885711669922,145.4466094970703,370.2364501953125,440.1826171875
2023-11-27,187.6657257080078,147.72999572753906,135.21102905273438,145.11505126953125,371.3939514160156,439.3898620605469
2023-11-28,188.2689208984375,147.02999877929688,135.99411010742188,145.4466094970703,375.4060974121094,439.8248596191406
2023-11-29,187.2504119873047,146.32000732421875,133.80352783203125,146.1855010986328,371.62945556640625,439.5155029296875
2023-11-30,187.82394409179688,146.08999633789062,131.36514282226562,147.8527069091797,371.68829345703125,441.24603271484375
2023-12-01,189.09950256347656,147.02999877929688,130.7010498046875,148.57266235351562,367.3721923828125,443.85638427734375
2023-12-04,187.3097686767578,144.83999633789062,128.13381958007812,149.6620635986328,362.1044921875,441.5264587402344
2023-12-05,191.25511169433594,146.8800048828125,129.8386993408203,149.64308166503906,365.4200439453125,441.439453125
2023-12-06,190.1674041748047,144.52000427246094,128.87722778320312,148.0706024169922,361.7709655761719,439.6605224609375
2023-12-07,192.09561157226562,146.8800048828125,135.72647094726562,148.5252685546875,363.8800354003906,443.0153503417969
2023-12-08,193.5194854736328,147.4199981689453,133.80352783203125,150.1641082763672,367.0975036621094,444.919921875
2023-12-11,191.01780700683594,145.88999938964844,132.1184539794922,150.71353149414062,364.2232666015625,446.6504211425781
2023-12-12,192.53067016601562,147.47999572753906,131.35523986816406,152.05868530273438,367.2445983886719,448.6904296875
2023-12-13,195.74432373046875,148.83999633789062,131.40478515625,152.5702362060547,367.2348327636719,454.8779296875
2023-12-14,195.8926239013672,147.4199981689453,130.78033447265625,155.3457794189453,358.9556579589844,456.3377685546875
2023-12-15,195.35865783691406,149.97000122070312,131.43455505371094,156.52040100097656,363.6642150878906,455.58642578125
2023-12-18,193.6974639892578,154.07000732421875,134.6064453125,157.46768188476562,365.5476379394531,458.149169921875
2023-12-19,194.73573303222656,153.7899932861328,135.44891357421875,159.57066345214844,366.1459045410156,460.93505859375
2023-12-20,192.64930725097656,152.1199951171875,137.12408447265625,157.77081298828125,363.5562744140625,454.5478210449219
2023-12-21,192.5009765625,153.83999633789062,139.18582153320312,158.67076110839844,366.4206848144531,458.8577575683594
2023-12-22,191.43310546875,153.4199981689453,140.2464141845703,158.57601928710938,367.44073486328125,459.77996826171875
2023-12-26,190.88922119140625,153.41000366210938,140.27613830566406,159.5138397216797,367.519287109375,461.72137451171875
2023-12-27,190.9881134033203,153.33999633789062,139.13626098632812,160.47061157226562,366.94049072265625,462.5562438964844
2023-12-28,191.41331481933594,153.3800048828125,138.9974822998047,161.32318115234375,368.12744140625,462.73089599609375
2023-12-29,190.37506103515625,151.94000244140625,138.4622344970703,161.13369750976562,368.8729553222656,461.39129638671875
2024-01-02,183.5621795654297,149.92999267578125,136.95558166503906,163.0093231201172,363.8014831542969,458.8092041015625
2024-01-03,182.18775939941406,148.47000122070312,137.698974609375,162.29884338378906,363.53668212890625,455.0622253417969
2024-01-04,179.87393188476562,144.57000732421875,135.19122314453125,163.3759002685547,360.9273681640625,453.5964660644531
2024-01-05,179.152099609375,145.24000549316406,134.5370330810547,164.1956024169922,360.7409973144531,454.21771240234375
2024-01-08,183.48306274414062,149.10000610351562,137.61968994140625,163.95733642578125,367.5487060546875,460.7021179199219
2024-01-09,183.0677947998047,151.3699951171875,139.71115112304688,162.6610565185547,368.627685546875,460.00323486328125
2024-01-10,184.10604858398438,153.72999572753906,141.02943420410156,163.0041961669922,375.4747009277344,462.604736328125
2024-01-11,183.5127410888672,155.17999267578125,140.83120727539062,162.31796264648438,377.2992248535156,462.4008483886719
2024-01-12,183.83905029296875,154.6199951171875,141.39617919921875,161.1265106201172,381.0660400390625,462.7211608886719
2024-01-16,181.57470703125,153.16000366210938,141.23760986328125,160.11622619628906,382.83172607421875,461.0224304199219
2024-01-17,180.63531494140625,151.7100067138672,140.22657775878906,159.2583770751953,382.0469970703125,458.4596862792969
2024-01-18,186.51869201660156,153.5,142.21888732910156,159.5729217529297,386.3631286621094,462.5367736816406
2024-01-19,189.41592407226562,155.33999633789062,145.0934295654297,162.3274688720703,391.07171630859375,468.3028259277344
2024-01-22,191.7198486328125,154.77999877929688,144.7068634033203,162.13685607910156,388.952880859375,469.2929382324219
2024-01-23,192.99542236328125,156.02000427246094,145.74761962890625,161.06935119628906,391.29730224609375,470.66168212890625
2024-01-24,192.32301330566406,156.8699951171875,147.3930206298828,162.50857543945312,394.88751220703125,471.1761169433594
2024-01-25,191.99673461914062,157.75,150.53517150878906,164.83421325683594,397.15350341796875,473.73883056640625
2024-01-26,190.26629638671875,159.1199951171875,150.85235595703125,164.2051239013672,396.2314147949219,473.1369934082031
2024-01-29,189.58401489257812,161.25999450683594,152.16073608398438,164.63404846191406,401.91107177734375,476.8839416503906
2024-01-30,185.93531799316406,159.0,150.12876892089844,168.00811767578125,400.80255126953125,476.5151062011719
2024-01-31,182.33604431152344,155.1999969482422,138.8686065673828,166.18763732910156,390.00244140625,468.73968505859375
2024-02-01,184.76852416992188,159.27999877929688,139.91928100585938,165.587158203125,396.08428955078125,474.87457275390625
2024-02-02,183.76983642578125,171.80999755859375,141.1286163330078,166.54026794433594,403.3824768066406,479.873779296875
2024-02-05,185.57933044433594,170.30999755859375,142.4171600341797,166.32107543945312,397.9186096191406,478.1264953613281
2024-02-06,187.1812286376953,169.14999389648438,142.8334503173828,166.89295959472656,397.76165771484375,479.5146179199219
2024-02-07,187.28997802734375,170.52999877929688,144.2607879638672,167.2074737548828,406.1585388183594,483.5140075683594
2024-02-08,186.2122039794922,169.83999633789062,144.6275634765625,166.6070098876953,406.21734619140625,483.7275390625
2024-02-09,186.9745330810547,174.4499969482422,147.6903839111328,166.80715942382812,412.53460693359375,486.523193359375
2024-02-12,185.29141235351562,172.33999633789062,146.2333221435547,167.55059814453125,407.3454284667969,486.3095703125
2024-02-13,183.20236206054688,168.63999938964844,143.86431884765625,166.09231567382812,398.57586669921875,479.6116943359375
2024-02-14,182.32122802734375,170.97999572753906,144.6572723388672,167.7793731689453,402.42828369140625,483.9701843261719
2024-02-15,182.03408813476562,169.8000030517578,141.51516723632812,171.4393768310547,399.54876708984375,487.3094177246094
2024-02-16,180.49948120117188,169.50999450683594,139.28494262695312,170.6387481689453,397.0918884277344,484.8826904296875
2024-02-20,179.75692749023438,167.0800018310547,139.879638671875,171.30593872070312,395.8438415527344,482.21319580078125
2024-02-21,180.50941467285156,168.58999633789062,141.29708862304688,172.42111206054688,395.2442932128906,482.6500549316406
2024-02-22,182.53900146484375,174.5800018310547,142.8235321044922,174.48939514160156,404.5510559082031,492.6387023925781
2024-02-23,180.70742797851562,174.99000549316406,142.69468688964844,175.3662872314453,403.2635498046875,492.9784240722656
2024-02-26,179.3609161376953,174.72999572753906,136.36085510253906,174.7658233642578,400.5118713378906,491.1728210449219
2024-02-27,180.8162841796875,173.5399932861328,137.6593475341797,174.85157775878906,400.4529113769531,492.08538818359375
2024-02-28,179.61831665039062,173.16000366210938,135.1813201904297,175.73800659179688,400.68878173828125,491.4349670410156
2024-02-29,178.9549560546875,176.75999450683594,137.2430419921875,177.3392333984375,406.5067138671875,493.2016906738281
2024-03-01,177.87582397460938,178.22000122070312,135.9346466064453,176.60533142089844,408.3345947265625,497.83197021484375
2024-03-04,173.36106872558594,177.5800018310547,132.17794799804688,177.93020629882812,407.7646789550781,497.2981262207031
2024-03-05,168.43055725097656,174.1199951171875,131.50393676757812,179.71253967285156,395.7061767578125,492.3280029296875
2024-03-06,167.4404754638672,173.50999450683594,130.2451171875,180.6466064453125,395.1558837890625,494.8227844238281
2024-03-07,167.32167053222656,176.82000732421875,133.1988983154297,179.0644073486328,402.0843200683594,499.734619140625
2024-03-08,169.03448486328125,175.35000610351562,134.21983337402344,179.39801025390625,399.2146301269531,496.735107421875
2024-03-11,171.034423828125,171.9600067138672,136.45997619628906,179.4647216796875,397.5439758300781,496.3079833984375
2024-03-12,171.50967407226562,175.38999938964844,137.28269958496094,180.94207763671875,408.118408203125,501.6470031738281
2024-03-13,169.4305419921875,176.55999755859375,138.5613555908203,182.409912109375,407.9415283203125,500.8606262207031
2024-03-14,171.2819366455078,178.75,141.84228515625,179.15972900390625,417.8869934082031,499.8705749511719
2024-03-15,170.9057159423828,174.4199981689453,139.93914794921875,181.38050842285156,409.23876953125,496.4381103515625
2024-03-18,171.99481201171875,174.47999572753906,146.3820037841797,183.62991333007812,410.12322998046875,499.3885498046875
2024-03-19,174.3313751220703,175.89999389648438,145.73768615722656,184.70692443847656,414.14263916015625,502.1636962890625
